بابا,baba
باجس,bajes
بادر,bader
بارود,baroud
باسل,basel
باسم,basem
باسمة,basma
باسمه,basma
باكزه,bakiza
بالله,billah
بانا,bana
بانة,bana
باهر,baher
باهي,bahi
بتول,batoul
بثينة,butheina
بثينه,butheina
بحر,bahr
بحراوي,bahrawi
بحري,bahri
بحريه,bahriya
بحكم,bihukm
بحور,bhour
بحيري,buhairi
بخيت,bakhit
بدح,badah
بدر,badr
بدران,badran
بدرخان,badrkhan
بدره,badra
بدري,badri
بدرية,badria
بدريه,badria
بدو,badou
بدوان,badwan
بدور,budour
بدوس,baddous
بدوي,badawi
بدوية,badoiah
بدويه,badwiya
بدير,bdair
بديع,badi
بديعة,badia
بديعه,badia
بر,barr
براء,baraa
براءة,baraa
براءه,baraa
براش,barash
براق,baraq
براك,barak
براهمه,brahma
براوي,barawi
برايو,birayu
بربخ,barbakh
برجس,barjas
بردع,barda
برزق,barzaq
برس,birs
برغوت,barghout
برغوث,barghouth
برقوني,barqouni
بركات,barakat
بركة,baraka
بركه,baraka
برهام,burham
برهم,barham
برهوم,barhoum
برهومه,barhouma
بري,bari
بريص,breis
بريعم,breim
بريك,breik
بريكه,breika
بسام,bassam
بستان,bustan
بسمان,basman
بسمة,basma
بسملة,basmala
بسمله,basmala
بسمه,basma
بسنت,basant
بسنتي,basanti
بسند,basnad
بسيسو,bseiso
بسيل,basil
بسيم,basim
بسيمه,baseema
بسينة,busayna
بسينه,busayna
بشار,bashar
بشارة,bishara
بشاره,bishara
بشبش,bashbash
بشرى,bushra
بشناق,bishnaq
بشير,bashir
بصل,basal
بصله,basala
بطاح,battah
بطن,baten
بطنين,batnein
بطيحان,butaihan
بطين,bateen
بظاظو,bazazu
بعره,baara
بعلوشة,balousha
بعلوشه,balousha
بغدوده,baghdouda
بكر,bakr
بكرة,bakra
بكره,bakra
بكرون,bakroun
بكري,bakri
بكير,bekir
بلاطه,balata
بلال,bilal
بلبل,bulbul
بلح,balah
بلحه,balha
بلسم,balsam
بلور,ballour
بلى,bali
بلي,bali
بليحه,blaiha
بليمه,bleima
بليمي,blimi
بن,bin
بنات,banat
بنال,banal
بنان,banan
بنت-الهام,daugther of elham
بنت,bint
بنت/زينب,daughter of zainab
بنت/عائشة,daughter of aysha
بنت\محمد,daughter of mohammad
بنتزينب,bntzainab
بنتمحمد,bintemuhammad
بندر,bindar
بنر,bnar
بهاء,bahaa
بهاءالدين,baha-uddin
بهادر,bahadir
بهار,bahar
بهجت,bahjat
بهجه,bahja
بهجهت,bahjat
بهلول,bahloul
بهي,bahi
بهية,bahiya
بهيج,baheej
بهيجه,bahija
بهيه,bahiya
بواب,bawwab
بوادي,bawadi
بوزيه,bozaya
بوسف,yousuf
بولان,bolan
بياع,bayaa
بياعه,bayaa
بيان,bayan
بيبي,bibi
بيرم,bairam
بيروت,beirut
بيرين,birin
بيسان,bisan
بيض,beid
بيك,beik
بيلسان,bailasan
بينار,binar
بينه,baina
بيوك,bayouk
بيومي,bayoumi
تاج,taj
تاكت,takat
تالا,tala
تالة,tala
تالد,taled
تاله,tala
تاليا,talia
تالية,talia
تالين,taleen
تاليه,talaiah
تامر,tamer
تايلا,tayla
تايه,taya
تبارك,tabarak
تبانه,tabana
تبسير,tabseer
تحرير,tahrir
تحسين,tahseen
تحفه,tuhfa
تحمد,thamd
ترابين,tarabin
تربان,turban
ترزي,tarzi
تركي,turki
تركيه,turkiya
تساهيل,tasahil
تسبيح,tasbeeh
تسنيم,tasneem
تشرين,tishreen
تغريد,taghreed
تفاحه,tufaha
تقوى,taqwa
تقى,tuqa
تقي,tuqa
تكونة,takona
تكونه,takona
تكوين,takween
تلين,telin
تمارا,tamara
تمارة,tamara
تماره,tamara
تمام,tamam
تماني,tamani
تمراز,tamraz
تمره,tamra
تميم,tamim
تنيره,tanira
تهامي,tuhami
تهاني,tahani
توجان,tujan
توحيد,tawhid
توفيق,tawfiq
توفيقه,tawfiqa
تولين,tuleen
توها,tuha
توهه,taha
تيا,tia
تيسير,taysir
تيسيره,taysira
تيلخ,telkh
تيم,teem
تيما,tima
تيماء,tayma
تيمالله,taymallah
تيمة,taima
تيمه,taima
ثائر,thaer
ثائر,thaer
ثابت,thabet
ثارى,thari
ثاري,thari
ثروة,tharwa
ثروت,tharwat
ثريا,thuraya
ثلجي,thalji
ثناء,thanaa
ثوابته,thawabta
جابر,jaber
جاد,jad
جادالحق,jad-al-haq
جادالله,jadallah
جادو,jado
جارح,jareh
جازي,jazi
جازيه,jazia
جاسر,jaser
جاسم,jasim
جاكلين,jacqueline
جامع,jamea
جاموس,jamous
جانا,jana
جباره,jabbara
جباليه,jabalia
جبة,jubba
جبر,jabr
جبران,jubran
جبرت,jabrat
جبري,jabri
جبريل,jibril
جبرين,jibreen
جبل,jabal
جبه,jubba
جحا,juha
جحجوح,jahjoh
جحيش,jaheesh
جخيدب,jkheidib
جدع,jadaa
جدوع,jadou
جراد,jarad
جرادة,jarada
جراده,jarada
جربوع,jarbou
جردات,jaradat
جرس,jaras
جرغون,jarghoun
جرمي,jarmi
جروان,jarwan
جري,jari
جريبان,jriban
جريد,jareed
جريده,jrida
جرير,jareer
جريس,jeries
جزاع,jazaa
جزر,jazar
جعباص,jaabas
جعران,jaaran
جعرور,jarour
جعفر,jaafar
جعفري,jafari
جعوانه,jaawana
جعيدي,jaidi
جفال,jaffal
جلاء,jalaa
جلال,jalal
جلالة,jalala
جلاله,jalala
جلد,jild
جلمبو,jalambo
جلهوم,jalhom
جلو,jalo
جلود,jalloud
جليبيب,julaybib
جليدان,jlidan
جليلة,jleila
جليله,jleila
جمال,jamal
جمالالدين,jamal-al-din
جمان,juman
جمانة,jumana
جمانه,jumana
جمجوم,jamjoom
جمدية,jamdia
جمعان,jumaan
جمعة,jumaa
جمعه,jumaa
جمل,jamal
جملات,jamalat
جموع,jamou
جميزه,jumeiza
جميعان,jamian
جميل,jamil
جميلة,jamila
جميله,jamila
جنا,jana
جنات,jannat
جنادي,janadi
جنان,jinan
جنة,jannat
جندل,jandal
جندي,jundi
جندية,jundia
جنديه,jundia
جنستا,janista
جنه,jannat
جنى,jana
جني,jni
جنيد,junaid
جنين,janeen
جنينة,jnena
جنينه,jnena
جهاد,jihad
جهادد,jihad
جهان,jihan
جهشان,jahshan
جهل,jahl
جهير,juhair
جهينه,jaheina
جهيني,juhaini
جواد,jawad
جوادة,jawada
جواده,jawada
جوان,joan
جوانا,joanna
جواهر,jawaher
جود,joud
جودة,jouda
جودت,jawdat
جوده,jouda
جودي,judy
جورج,george
جورى,joara
جوري,jouri
جولان,jolan
جولي,julie
جوليا,julia
جوليت,juliet
جولييت,juliette
جومانه,jumana
جون,jon
جونة,juna
جوهر,jawhar
جويد,jwaid
جويعد,jweid
جويفل,jweifel
جويل,joel
جياب,jiyab
جياد,jiyad
جيداء,jaydaa
جيلان,jilan
جيلم,jaleem
جيهان,jehan
حابس,habis
حاتم,hatem
حاج,haj
حاجب,hajib
حارث,harith
حارثه,haritha
حارس,haris
حازم,hazim
حافظ,hafez
حاكم,hakam
حاكمة,hakamah
حاكمه,hakima
حالوب,halub
حامد,hamed
حامده,hamda
حب,hub
حبر,habr
حبشي,habashi
حبل,habal
حبوب,huboub
حبوش,haboush
حبيب,habib
حبيبة,habiba
حبيبه,habiba
حبيس,habees
حتحت,hathut
حج,haj
حجاب,hijab
حجاج,hajjaj
حجاز,hijaz
حجازى,hijazi
حجازي,hijazi
حجازيه,hijaziya
حجج,hajaj
حجر,hajar
حجو,hajjo
حجوج,hajuj
حجي,hajji
حجير,hjair
حجيلة,hajaila
حجيله,hajaila
حداد,haddad
حدايد,hadayed
حديد,hadid
حديدو,hadido
حديفة,hudaifa
حديفه,hdifah
حذام,hutham
حذيفة,hudhaifa
حذيفه,hudhaifa
حرارة,harara
حراره,harara
حرب,harb
حربه,harba
حربي,harbi
حربيه,harbiyya
حرز,hirz
حرزالله,hirzallah
حزين,hazeen
حسام,hossam
حسامالدين,hossam-el-din
حسان,hassan
حسب,hasab
حسبالله,hassaballah
حسن,hassan
حسناء,hasnaa
حسنات,hasanat
حسنة,hasna
حسنه,hasna
حسني,hosni
حسنين,hassanein
حسنيه,hassaniyah
حسون,hassun
حسونة,hassouna
حسونه,hassouna
حسي,hassi
حسيب,haseeb
حسين,hussein
حشام,hisham
حشمت,hishmat
حشمه,hashma
حشيش,hashish
حشيشو,hashisho
حصيرة,hasira
حصيره,hasira
حطاب,hattab
حطب,hatab
حطين,hittin
حفصة,hafsa
حفصه,hafsa
حفني,hafni
حفيظه,hafiza
حكم,hakam
حكمت,hikmat
حكيم,hakim
حلا,hala
حلاسة,halasa
حلاسه,halasa
حلاوة,halawa
حلاوه,halawa
حلاوين,halaween
حلبي,halabi
حلبيه,halabiya
حلحول,halhoul
حلس,halas
حلمى,helmi
حلمي,hilmi
حلميه,helmiya
حلو,helou
حلوب,haloub
حلوة,hilwa
حلوق,halluq
حلوه,hilwa
حليب,hleib
حليسي,halisi
حليقاوي,haliqawi
حليم,halim
حليمة,halima
حليمه,halima
حليوات,haliwat
حليوه,heliwa
حماد,hammad
حمادة,hamada
حماده,hamada
حمادين,hammadin
حماس,hamas
حمام,hammam
حمتو,hamto
حمد,hamad
حمدالله,hamdallah
حمدان,hamdan
حمدة,hamda
حمدقه,hamdaqa
حمدلله,hamdallah
حمده,hamda
حمدونة,hamdouna
حمدونه,hamdouna
حمدى,hamdi
حمدي,hamdi
حمدية,hamdia
حمدين,hamdein
حمديه,hamdia
حمران,hamran
حمرة,hamra
حمره,hamra
حمزة,hamza
حمزه,hamza
حمش,hamash
حمضل,hamdal
حمو,hammo
حمود,hamoud
حمودة,hamouda
حموده,hamouda
حميد,hamid
حميدان,hmeidan
حميدة,humaida
حميده,humaida
حميدو,hamido
حنا,hanna
حنان,hanan
حناوي,hinawi
حنتوش,hantoush
حندوقه,handouqa
حنضل,handal
حنفي,hanafi
حنون,hannoun
حنونه,hannouna
حنيدق,hneidiq
حنيف,hanif
حنيفه,hanifa
حنين,haneen
حهاد,hhad
حواجري,hawajri
حواس,hawas
حور,hour
حوراء,hawraa
حورية,houriya
حوريه,houriya
حوسو,hosso
حويج,howeij
حويحى,hweihi
حويحي,hweihi
حويطي,huwaiti
حويله,hweila
حياة,hayah
حيات,haiat
حية,hayya
حيدر,haidar
حيش,haysh
حيه,hayya
خاص,khas
خاطر,khater
خالد,khaled
خالديه,khaldia
خباب,khabbab
خبيب,khubaib
خبيزة,khubeiza
خبيزه,khubeiza
ختام,khitam
ختله,khatla
خديجة,khadija
خديجه,khadija
خرمه,khurma
خروات,kharwat
خروب,kharoub
خروف,kharrouf
خريس,khurais
خريش,khrish
خزاع,khazaa
خزنه,khazna
خزيق,khzaiq
خشان,khashan
خشم,khashm
خضر,khader
خضرة,khadra
خضره,khadra
خضري,khudari
خضورة,khadoura
خضوره,khadura
خضير,khudeir
خطاب,khattab
خطي,khati
خفاجة,khafaja
خفاجه,khafaja
خلة,khella
خلدون,khaldoun
خلديه,khaldiya
خلف,khalaf
خلفالله,khalafallah
خلفه,khalfa
خله,khella
خلود,kholoud
خليف,khlaif
خليفة,khalifa
خليفه,khalifa
خليل,khalil
خليلالرحمن,khalil-ul-rahman
خليلل,khalil
خماش,khammash
خميس,khamis
خميسه,khamisa
خميني,khomeini
خنساء,khansa
خورشيد,khurshid
خوشيد,khoshid
خوصة,khousa
خوصه,khousa
خولة,khawla
خويطر,khweiter
خيال,khayal
خير,khair
خيرت,khairat
خيري,khairy
خيرية,khairiah
خيريه,khairiya
د.,dr.
د.سليمان,suleiman
دادر,dader
دار,dar
داربيه,darabiah
دارين,darin
دالي,dali
داليا,dalia
دالية,dalia
داليه,dalia
دامو,damo
دان,dan
دانا,dana
دانة,dana
دانه,dana
دانيا,dania
دانيال,daniel
دانية,dania
دانيه,dania
داهر,daher
داهش,dahish
داهم,dahem
داهود,dahoud
داود,daoud
داوود,dawood
داير,dayer
دبابش,dababesh
دباغ,dabbagh
دبر,dibr
دبه,dabba
دبو,dabbo
دبور,dabour
دبوسه,dabbousa
دبيك,dubaik
دجانة,dajana
دحبور,dahbur
دحروج,dahrouj
دحلان,dahlan
دحيله,dahila
دخان,dukhan
دخل,dakhl
دخيل,dakhil
دخيله,dakhila
درابي,darabi
درابية,drabiah
درابيه,drabia
دراجي,darraji
دراز,draz
درازين,darazin
دراهم,darahem
درب,darb
درباس,dirbas
دربيه,darbiya
درج,daraj
دردس,dardas
دردونة,dardona
دردونه,dardona
درغام,dargham
درويش,darwish
دريقه,dariqa
درين,darin
دريني,derini
دريه,darya
دريوي,driwi
دعاء,duaa
دعابس,daabis
دعبس,daabis
دعيج,duaij
دغمش,daghmash
دغيش,dghaish
دغيم,dgheim
دف,duf
دقة,daqqa
دقن,daqn
دقه,daqqa
دكه,dakka
دلال,dalal
دلالال,dalalal
دلدوم,daldum
دلردونه,dlrdonuah
دلع,dalaa
دلو,dalo
دلول,dalloul
دمياطي,dumyati
دنيا,dunia
دنيال,daniel
دنيان,dunyan
دهام,daham
دهب,dahab
دهشان,dahshan
دهليز,dahleez
دهمان,dahman
دهمش,dhmsh
دهيش,daheesh
دوابه,dawaba
دواس,dawas
دوحان,douhan
دودار,doudar
دوس,dos
دوش,doush
دوشن,doshan
دولت,dawlat
دوله,dawla
دوهمش,douhamsh
دويدار,dweidar
دويعر,dweiar
دويك,duwaik
دويمه,dweima
دياب,diab
ديار,diyar
ديالا,diala
ديان,dayan
ديانا,diana
ديانه,diana
ديب,deeb
ديبان,diban
ديبه,deiba
دية,diah
ديد,daid
ديلا,dila
ديما,dima
ديمة,deema
ديمه,deema
دينا,dina
دينة,dina
دينه,dina
دينيز,deniz
ديه,diya
ذرية,thriah
ذكرى,thikra
ذكريات,thikrayat
ذوابه,dhwaba
ذويب,theib
ذياب,theyab
ذيب,theeb
رأفت,raafat
رأفت,rafat
رؤة,rua
رؤوف,raouf
رؤوف,ruof
رؤوفه,raoufa
رؤوم,roum
رؤى,ruaa
رؤى,ruaa
رؤيا,ruya
رؤية,ruya
رئام,ream
رئيسة,raisa
رئيسة,raisah
رئيسه,raisa
رائد,raed
رائد,raed
رائدة,raadah
رائدة,raida
رائده,raadah
رائده,raida
رائف,raaf
رائف,raef
رابح,rabh
رابحة,rabhah
رابحه,rabha
رابع,rabie
رابعه,rabia
راتب,rateb
راجح,rajeh
راجحة,rajha
راجحه,rajha
راجي,raji
راس,ras
راسم,rasim
راسيل,rasil
راشد,rashed
راضى,radi
راضي,radi
راضيه,radia
راعي,rai
راغب,ragheb
راغد,raghid
راغده,raghda
رافت,rafat
رافع,rafe
رافي,rafi
راقي,raqi
راكان,rakan
راما,rama
رامز,ramez
رامه,rama
رامى,rami
رامي,rami
راميه,ramia
رانسي,ransi
راني,rani
رانيا,rania
رانية,rania
رانيه,rania
راوي,rawi
راويه,rawiya
رايق,rayeq
رايقه,rayqa
ربا,ruba
رباب,rabab
رباح,rabah
رباع,rabaa
رببه,rabba
ربحي,rebhi
ربفان,rabfan
ربه,rabbo
ربو,rabbo
ربى,ruba
ربيحه,rabiha
ربيع,rabie
ربيعه,rabia
رتاج,ritaj
رتال,retal
رتيبه,ratiba
رتيل,rateel
رتيمه,ratima
رجا,raja
رجاء,raja
رجائي,rajai
رجال,rijal
رجب,rajab
رجل,rijl
رجوة,rajwa
رجيلات,rjeilat
رجيله,rjeila
رحاب,rehab
رحمة,rahma
رحمه,rahma
رحمي,rahmi
رحيق,rahiq
رحيم,rahim
رحيمه,rahima
رخا,rakha
رخيه,rakhia
ردينه,radina
رزان,razan
رزق,rizq
رساله,risala
رستم,rustom
رسل,rusul
رسلان,ruslan
رسمى,rasmi
رسمي,rasmi
رسمية,rasmiya
رسميه,rasmiya
رسيل,raseel
رسيلة,rasila
رشا,rasha
رشاد,rashad
رشدي,rushdi
رشديه,rushdiya
رشوان,rashwan
رشود,rashoud
رشيد,rashid
رشيده,rashida
رصاص,rassas
رصرص,rasras
رضا,reda
رضه,radhah
رضوان,radwan
رضوى,radwa
رعاب,raab
رعد,raad
رغد,raghad
رغدا,raghda
رغداء,raghda
رغدة,raghda
رغده,raghda
رفان,rafan
رفعت,rifat
رفعه,rifa
رفقه,rifqa
رفقي,rifqi
رفيده,rafida
رفيع,rafie
رفيف,rafif
رفيفان,rafifan
رفيق,rafiq
رقعه,ruqa
رقية,ruqayya
رقيق,raqeeq
رقيه,ruqayya
ركاب,rikab
ركان,rakan
ركبة,rukba
ركبه,rukba
ركيعي,rikei
رلا,rula
رلى,ralli
رماح,rimah
رمانه,rummana
رمزى,rmza
رمزي,ramzi
رمزيه,ramziya
رمضان,ramadan
رميساء,rumaysa
رنا,rana
رناد,ranad
رند,rand
رندا,randa
رندة,randa
رنده,randa
رنيم,raneem
رنين,ranin
رهام,riham
رهان,rahan
رهف,rahaf
رهيفه,rahifa
روئ,roa
روئه,ruaa
رواء,rawaa
رواد,rawad
رواسي,rawasi
رواع,rawaa
روان,rawan
رواند,rawand
رواي,rawai
روبي,rubi
روبين,rubin
روحى,roha
روحي,rouhi
روحيه,rouhiya
رودين,rodin
روز,rose
روزا,rosa
روزان,rozan
روزانا,rozana
روزانه,rozana
روزه,roza
روزين,rozeen
روضة,rawda
روضه,rawda
روعة,rawaa
روعه,rawaa
روفان,rufan
روقة,ruqa
روقه,ruqa
روك,rouk
رولا,rula
رولان,rolan
رومي,roumi
رومية,rumia
روميه,rumia
روند,rand
رونزا,ronza
رونزه,ronza
رويدا,ruwaida
رويده,ruwaida
رويشد,rweished
رويضه,rwaida
رويضي,ruwaidi
رويعي,ruwei
ريا,rayya
رياحي,riyahi
رياش,riyash
رياض,riyad
رياطي,raiatai
ريالة,riala
رياله,riala
ريام,riyam
ريامي,riami
ريان,rayan
ريتا,rita
ريتاج,ritaj
ريتال,rital
ريحان,reihan
ريدا,rida
ريدان,ridan
ريدة,rida
ريده,rida
ريفال,rifal
ريفان,revan
ريفانا,rivana
ريم,reem
ريما,rima
ريماس,rimas
ريمان,riman
ريمي,rimi
رينا,rina
ريناد,rinad
ريناس,rinas
رينال,reinal
ريهام,riham
ريهان,rihan
زارع,zare
زاكر,zaker
زامل,zamel
زانه,zana
زاهد,zahed
زاهده,zahida
زاهر,zaher
زاهرة,zahira
زاهي,zahi
زاهيه,zahia
زايد,zayed
زايدة,zayda
زايده,zayda
زبيدة,zbeida
زبيده,zbeida
زر,zir
زراع,zarraa
زرد,zard
زرزور,zarzour
زرعي,zarai
زرقه,zarqa
زرقي,zarqi
زرندح,zarandah
زريد,zreid
زريعان,zreian
زريعي,zureii
زريف,zarif
زريق,zreiq
زرينه,zreina
زعتر,zaatar
زعرب,zarab
زعل,zaal
زعيتر,zaaiter
زعيم,zaim
زغبر,zaghbar
زغره,zaghra
زغلول,zaghloul
زقدوح,zaqdouh
زقزوق,zaqzouq
زقلان,zaqlan
زقماط,zaqmat
زقوت,zaqqut
زقول,zaqqul
زكار,zakkar
زكري,zakari
زكريا,zakariya
زكى,zaki
زكي,zaki
زكية,zakiya
زكيه,zakiya
زلوم,zalloum
زمرده,zumurda
زمزم,zamzam
زملط,zamlat
زمو,zamo
زنات,zanat
زناد,zinad
زنتيد,zanteed
زنداح,zandah
زنون,zanoun
زهار,zahhar
زهد,zuhd
زهدي,zuhdi
زهديه,zuhdiyya
زهر,zahr
زهراء,zahraa
زهران,zahran
زهرة,zahra
زهره,zahra
زهري,zuhri
زهريه,zuhriyya
زهور,zuhur
زهي,zahi
زهية,zuhiyya
زهيد,zuhaid
زهير,zuhair
زهيره,zuhaira
زهيه,zuhiyya
زوجة,zwjah
زور,zour
زوزو,zuzu
زونين,zonin
زويد,zweid
زياد,ziyad
زيادة,ziyada
زياده,ziyada
زيارة,ziyara
زياره,ziyara
زيد,zaid
زيدان,zeidan
زيدية,zeidiya
زير,zair
زين,zain
زينات,zeenat
زيناتي,zinati
زينالدين,zein-al-din
زينالعابدين,zain-al-abidin
زينب,zainab
زينة,zina
زينه,zina
زينو,zino
سائد,saed
سائد,saed
سائده,saadah
سائده,saida
سائر,saer
ساجد,sajid
ساجدة,sajida
ساجده,sajida
ساجي,saji
سارة,sara
ساره,sara
سارى,sari
ساري,sari
ساعد,saed
ساق,saq
ساقالله,saqallah
ساكب,sakib
ساكن,saken
سالم,salem
سالمة,salma
سالمم,salamm
سالمه,salima
سالى,sally
سالي,sally
سام,sam
سامح,sameh
سامر,samer
سامى,sami
سامي,sami
سامية,samia
ساميه,samia
ساندي,sandy
ساهر,saher
ساهره,sahira
سبأ,saba
سباعي,sibai
سبت,sibt
سبتي,sabti
سبع,sabe
سبله,sabla
سبيتان,sbeitan
سبيتة,sbitah
سبيته,sbeita
سبيخه,sbaikha
سبيله,sabila
ست,sit
ستة,sitta
سته,sitta
ستيتان,stetan
ستيتة,steita
ستيته,steita
سجا,saja
سجال,sijal
سجع,saja
سجود,sujoud
سجى,saja
سجيع,sajie
سحر,sahar
سحلوب,sahloub
سحلول,sahloul
سحول,sahoul
سحويل,sahweil
سخري,sakhri
سخيل,skhail
سخيلة,skheila
سخيله,skheila
سدر,sidr
سدره,sidra
سدن,sadan
سديل,sadeel
سديم,sadeem
سدين,sadeen
سراء,saraa
سراب,sarab
سراج,siraj
سراجالدين,siraj-al-din
سرار,sarar
سراري,sarari
سرايا,saraya
سرايه,siraya
سرجان,sarjan
سرحان,sarhan
سرحي,sarhi
سرداح,sirdah
سردانه,sirdana
سرور,surour
سرين,sireen
سريه,siriya
سطام,sattam
سعاد,suad
سعادة,saada
سعاده,saada
سعايده,saayda
سعد,saad
سعدات,saadat
سعدالدين,saad-el-din
سعدالله,saadallah
سعدة,saada
سعده,saada
سعدو,sado
سعدون,saadoun
سعدى,saadi
سعدي,saadi
سعدية,saadiya
سعديه,saadiya
سعود,saud
سعودي,saudi
سعيد,said
سعيده,saeda
سعيفان,saifan
سفيان,sufyan
سكر,sukkar
سكران,sukran
سكيك,skeik
سكينة,skinah
سكينه,sukayna
سل,sal
سلاح,silah
سلاف,sulaf
سلام,salam
سلامة,salama
سلامه,salama
سلبد,salbad
سلسبيل,salsabeel
سلطان,sultan
سلطانه,sultana
سلطي,salti
سلعه,silaa
سلفيا,silvia
سلمان,salman
سلمن,salman
سلمه,salma
سلمى,salma
سلمي,salma
سلمية,salmiya
سلميه,salmiya
سلوان,silwan
سلوت,salout
سلوى,salwa
سليسل,sleisel
سليلة,salayla
سليله,salayla
سليم,salim
سليمان,suleiman
سليمة,suleima
سليمه,suleima
سلين,celine
سلينا,selina
سما,sama
سماء,sama
سماح,samah
سماحه,samaha
سمارة,samara
سماره,samara
سماهر,samaher
سمحان,samhan
سمر,samar
سمران,samran
سمرة,samra
سمره,samra
سمري,samri
سمسوم,samsum
سمعان,samaan
سمك,samak
سمهدانه,samhadana
سمور,sammour
سمية,sumaya
سميح,samih
سميحة,samiha
سميحه,samiha
سمير,samir
سميرة,samira
سميره,samira
سميه,sumaya
سنا,sana
سناء,sanaa
سنابل,sanabel
سنام,sinam
سنان,sinan
سنة,sana
سنجر,sanjar
سند,sanad
سندريلا,cinderella
سندس,sundus
سنسبيل,salsabil
سنية,suniya
سنيده,snaida
سنير,sunair
سنيمة,sneima
سنيمه,sneima
سنينه,snaina
سنيه,suniya
سنيورة,sanyora
سنيوره,sanyora
سها,suha
سهاد,suhad
سهام,siham
سهبل,suhbl
سهر,sahar
سهل,sahl
سهله,sahla
سهمود,sahmoud
سهى,suha
سهيد,suhaid
سهير,suhair
سهيل,suhail
سهيلة,suhaila
سهيله,suhaila
سوار,siwar
سواركه,sawarka
سواري,sawari
سوازن,sawazin
سوزان,suzan
سوزانا,suzana
سوزي,suzy
سوسن,sawsan
سومة,soma
سومه,soma
سونيا,sonia
سونير,sunair
سونيه,sonia
سويحلي,suwahli
سويدان,sweidan
سويرح,sweireh
سويعد,sweid
سويلم,sweilem
سياف,sayyaf
سيام,siyam
سيد,sayed
سيدا,saida
سيدال,sayed
سيدرا,sidra
سيدو,seido
سيرين,sirin
سيزان,sizan
سيسالم,sisalem
سيسي,sisi
سيف,saif
سيفالاسلام,saif-al-islam
سيفالدين,saif-al-din
سيفيناز,sevinaz
سيلا,sila
سيليا,celia
سيلين,celine
سيلينا,selina
سيمات,simat
سينام,sinam
شاء,shaa
شاب,shab
شابط,shabet
شادن,shaden
شادى,shadi
شادي,shadi
شادية,shadia
شاديه,shadia
شارب,sharib
شاربين,sharbin
شاكر,shaker
شام,sham
شامخ,shamekh
شامل,shamil
شامه,shama
شامية,shamia
شاميه,shamia
شاهر,shaher
شاهره,shahira
شاهي,shahi
شاهين,shaheen
شاهيناز,shahinaz
شاور,shawar
شاويش,shawish
شباب,shabab
شبات,shbat
شباط,shbat
شبانه,shabana
شبايك,shabayik
شبكات,shabakat
شبكه,shabaka
شبلاق,shablaq
شبير,shabir
شبيكة,shbeika
شبيكه,shbeika
شتات,shatat
شتيوي,shetiwy
شحات,shahat
شحاته,shehata
شحاد,shahad
شحادة,shahada
شحاده,shahada
شحته,shahta
شحتو,shahto
شحتوت,shahtout
شحدات,shahdat
شحدة,shahda
شحده,shahda
شحمه,shahma
شحيبر,shheibir
شخصه,shakhsa
شخيدم,shakhidam
شداد,shaddad
شدق,shadaq
شذا,shatha
شذى,shatha
شر,shar
شراب,sharab
شرار,sharar
شربات,sharbat
شربي,sharbi
شرحبيل,sharahbeel
شرحه,sharha
شرخ,sharkh
شرف,sharaf
شرقيه,sharqia
شروق,shorouq
شريتح,shreitah
شرير,shrair
شريعة,shariah
شريعه,sharia
شريف,sharif
شريفة,sharifa
شريفه,sharifa
شريقي,shuraiki
شريم,shreim
شرين,shireen
شريهان,sherihan
شزاء,shaza
شطا,shata
شطه,shata
شطي,shatti
شعائر,shaair
شعبان,shaaban
شعت,shaat
شعر,shaar
شعراوي,sharawi
شعشاعه,shaashaa
شعفوط,shaafout
شعلان,shalan
شعلق,shalaq
شعيب,shuaib
شعير,shair
شعيره,shaira
شغف,shaghaf
شغيبة,shagheiba
شفا,shifa
شفاء,shafaa
شفيق,shafiq
شفيقه,shafiqa
شقرة,shaqra
شقره,shaqra
شقفة,shaqfa
شقفه,shaqfa
شقليه,shaqlia
شقورة,shaqoura
شقوره,shaqoura
شقير,shqeir
شقيلة,shqailah
شقيله,shaqila
شكر,shukr
شكران,shukran
شكري,shukri
شكرية,shokriah
شكريه,shukria
شكشك,shakshak
شكور,shakur
شكوكاني,shakokani
شكيان,shakyan
شكيب,shakeeb
شلاش,shalash
شلاشل,shalashel
شلالفه,shalalfa
شلايل,shalayel
شلبي,shalabi
شلبية,shalbia
شلبيه,shalbia
شلح,shalah
شلحة,shalha
شلحه,shalha
شلدان,shaldan
شلط,shalat
شلهوب,shalhub
شلوف,shlof
شلوله,shalola
شماس,shamas
شمالة,shamala
شماله,shamala
شمالي,shamali
شمس,shams
شمعة,shamaa
شمعه,shamaa
شملة,shamla
شملخ,shamlakh
شمله,shamla
شموط,shamout
شموع,shumou
شميس,shmeis
شنار,shanar
شناعه,shanaa
شنب,shanab
شندي,shindi
شنشير,shanshir
شنن,shanan
شنهاز,shahnaz
شنينو,shanino
شنيورة,shanyoura
شنيوره,shanyora
شهاب,shehab
شهد,shahd
شهرزات,shahrazat
شهرزاد,shahrazad
شهلا,shahla
شهله,shahla
شهناز,shahnaz
شهندا,shahenda
شهنده,shahinda
شهوان,shahwan
شهود,shuhoud
شهير,shahir
شهيرة,shahira
شهيره,shahira
شوارب,shawarib
شوبكي,shobaki
شوحه,shouha
شوشة,shousha
شوشه,shousha
شوق,shouq
شوقة,shouqa
شوقه,shouqa
شوقى,shawki
شوقي,shawqi
شوقيه,shawqiya
شوكت,shawkat
شومان,shouman
شومر,shomer
شويخ,shweikh
